name,weighted,edges,nodes,log_nodes,max_degree,mean_degree,min_degree
internet_top_pop/Rhnet,False,36,16,2.772588722239781,5,2.25,1
internet_top_pop/Rnp,False,68,31,3.4339872044851463,7,2.193548387096774,1
internet_top_pop/Roedunet,False,100,42,3.7376696182833684,20,2.380952380952381,1
internet_top_pop/RoedunetFibre,False,104,48,3.871201010907891,6,2.1666666666666665,1
internet_top_pop/Sago,False,34,18,2.8903717578961645,3,1.8888888888888888,1
internet_top_pop/Sanet,False,90,43,3.7612001156935624,7,2.0930232558139537,1
internet_top_pop/Sanren,False,14,7,1.9459101490553132,2,2.0,2
internet_top_pop/Savvis,False,40,19,2.9444389791664403,4,2.1052631578947367,1
internet_top_pop/Shentel,False,70,28,3.332204510175204,4,2.5,1
internet_top_pop/Sinet,False,152,74,4.30406509320417,17,2.054054054054054,1
internet_top_pop/Singaren,False,20,11,2.3978952727983707,10,1.8181818181818181,1
internet_top_pop/Spiralight,False,32,15,2.70805020110221,4,2.1333333333333333,2
internet_top_pop/Sprint,False,36,11,2.3978952727983707,6,3.272727272727273,1
internet_top_pop/Sunet,False,98,26,3.258096538021482,8,3.769230769230769,2
internet_top_pop/Surfnet,False,146,50,3.912023005428146,10,2.92,1
internet_top_pop/Switch,False,184,74,4.30406509320417,9,2.4864864864864864,1
internet_top_pop/SwitchL3,False,126,42,3.7376696182833684,10,3.0,1
internet_top_pop/Syringa,False,148,74,4.30406509320417,8,2.0,1
internet_top_pop/TataNld,False,388,145,4.976733742420574,7,2.6758620689655173,1
internet_top_pop/Telcove,False,140,73,4.290459441148391,22,1.917808219178082,0
internet_top_pop/Telecomserbia,False,12,6,1.791759469228055,2,2.0,2
internet_top_pop/Tinet,False,178,53,3.970291913552122,11,3.358490566037736,1
internet_top_pop/TLex,False,32,12,2.4849066497880004,8,2.6666666666666665,1
internet_top_pop/Tw,False,236,76,4.330733340286331,12,3.1052631578947367,0
internet_top_pop/Twaren,False,40,20,2.995732273553991,8,2.0,1
internet_top_pop/Ulaknet,False,164,82,4.406719247264253,58,2.0,1
internet_top_pop/UniC,False,58,25,3.2188758248682006,6,2.32,1
internet_top_pop/Uninet,False,50,13,2.5649493574615367,8,3.8461538461538463,1
internet_top_pop/Uninett2010,False,202,74,4.30406509320417,8,2.72972972972973,1
internet_top_pop/Uninett2011,False,196,69,4.23410650459726,8,2.8405797101449277,1
internet_top_pop/Uran,False,48,24,3.1780538303479458,9,2.0,1
internet_top_pop/UsCarrier,False,378,158,5.062595033026967,6,2.392405063291139,1
internet_top_pop/UsSignal,False,158,63,4.143134726391533,5,2.507936507936508,0
internet_top_pop/Uunet,False,168,49,3.8918202981106265,13,3.4285714285714284,1
internet_top_pop/Vinaren,False,52,25,3.2188758248682006,8,2.08,1
internet_top_pop/VisionNet,False,46,24,3.1780538303479458,3,1.9166666666666667,1
internet_top_pop/VtlWavenet2008,False,184,88,4.477336814478207,4,2.090909090909091,2
internet_top_pop/VtlWavenet2011,False,192,92,4.5217885770490405,4,2.0869565217391304,1
internet_top_pop/WideJpn,False,66,30,3.4011973816621555,8,2.2,1
internet_top_pop/Xeex,False,68,24,3.1780538303479458,7,2.8333333333333335,1
internet_top_pop/Xspedius,False,98,34,3.5263605246161616,7,2.8823529411764706,1
internet_top_pop/York,False,48,23,3.1354942159291497,4,2.0869565217391304,1
internet_top_pop/Zamren,False,68,36,3.58351893845611,8,1.8888888888888888,0
copenhagen/sms,False,24333,568,6.342121418721152,3171,85.67957746478874,1
copenhagen/fb_friends,False,12858,800,6.684611727667927,101,16.0725,1
copenhagen/calls,False,3600,536,6.284134161070802,168,13.432835820895523,1
copenhagen/bt,False,4852558,692,6.539585955617669,27769,7012.367052023122,1
yeast_transcription,False,1094,916,6.82001636467413,73,2.388646288209607,0
uni_email,False,10903,1133,7.0326242610280065,142,19.246248896734333,2
euroroad,False,2834,1174,7.068172000388042,10,2.41396933560477,1
faa_routes,False,2615,1226,7.111512116496157,37,4.265905383360522,1
crime,False,2952,1380,7.22983877815125,25,2.139130434782609,1
polblogs,False,19090,1490,7.306531398939505,468,25.624161073825505,0
collins_yeast,False,18140,1622,7.3914152346753585,127,11.183723797780518,1
interactome_stelzl,False,6207,1706,7.441906728051625,189,7.276670574443142,1
interactome_yeast,False,4554,1870,7.533693709848633,56,2.4352941176470586,1
plant_pol_robertson,False,30530,1884,7.5411524551363085,302,16.20488322717622,1
kegg_metabolic/aae,False,4834,926,6.8308742346461795,203,5.220302375809935,1
kegg_metabolic/afu,False,4226,909,6.812345094177479,207,4.649064906490649,1
kegg_metabolic/ana,False,7462,1362,7.216709486709457,390,5.47870778267254,1
kegg_metabolic/ape,False,3918,805,6.690842277418564,176,4.867080745341615,1
kegg_metabolic/atc,False,8992,1589,7.370860166536716,495,5.658904971680302,1
kegg_metabolic/ath,False,8932,1561,7.353081920515432,462,5.721973094170403,1
kegg_metabolic/atu,False,9008,1593,7.373374309910049,497,5.65473948524796,1
kegg_metabolic/bas,False,3156,664,6.498282149476434,140,4.753012048192771,1
kegg_metabolic/bbu,False,2368,505,6.22455842927536,92,4.689108910891089,1
kegg_metabolic/bha,False,6998,1267,7.144407180321139,339,5.523283346487767,1
kegg_metabolic/bja,False,10156,1746,7.465082736399547,531,5.81672394043528,1
kegg_metabolic/blo,False,4416,854,6.74993119378857,214,5.17096018735363,1
kegg_metabolic/bme,False,8766,1574,7.3613754289773485,448,5.569250317662008,1
kegg_metabolic/bms,False,7678,1405,7.247792581767846,389,5.464768683274022,1
kegg_metabolic/bsu,False,7746,1380,7.22983877815125,409,5.613043478260869,1
kegg_metabolic/buc,False,3210,638,6.45833828334479,116,5.031347962382445,1
kegg_metabolic/cac,False,5810,1081,6.985641817639208,280,5.3746530989824235,1
kegg_metabolic/ccr,False,7628,1421,7.259116128097101,424,5.36805066854328,1
kegg_metabolic/cef,False,6452,1166,7.061334366910438,325,5.5334476843910805,1
kegg_metabolic/cel,False,7356,1307,7.175489713624222,391,5.628156082631982,1
kegg_metabolic/cgl,False,7694,1379,7.229113877793302,431,5.579405366207396,1
kegg_metabolic/cje,False,4438,851,6.7464121285733745,207,5.215041128084606,1
kegg_metabolic/cmu,False,3052,650,6.476972362889683,127,4.695384615384615,1
kegg_metabolic/cpa,False,3160,659,6.490723534502507,127,4.795144157814871,1
kegg_metabolic/cpe,False,5668,1068,6.97354301952014,290,5.307116104868914,1
kegg_metabolic/cpj,False,3168,660,6.492239835020471,128,4.8,1
kegg_metabolic/cpn,False,3170,660,6.492239835020471,128,4.803030303030303,1
kegg_metabolic/cte,False,5402,1000,6.907755278982137,229,5.402,1
kegg_metabolic/ctr,False,3048,652,6.480044561926653,128,4.674846625766871,1
kegg_metabolic/dme,False,7596,1372,7.22402480828583,409,5.536443148688047,1
kegg_metabolic/dra,False,6532,1185,7.077498053569231,325,5.512236286919832,1
kegg_metabolic/ecc,False,8902,1533,7.334981878871814,466,5.806914546640574,1
kegg_metabolic/ece,False,9484,1604,7.38025578842646,501,5.912718204488778,1
kegg_metabolic/ecj,False,9686,1635,7.399398083331354,510,5.9241590214067275,1
kegg_metabolic/eco,False,9744,1641,7.403061091090091,514,5.937842778793419,1
kegg_metabolic/ecs,False,9478,1601,7.3783837129967145,500,5.920049968769519,1
kegg_metabolic/fnu,False,5144,1031,6.93828448401696,250,4.98933074684772,1
kegg_metabolic/hal,False,4160,808,6.694562058521095,209,5.148514851485149,1
kegg_metabolic/hin,False,5774,1085,6.98933526597456,265,5.321658986175115,1
kegg_metabolic/hpj,False,4152,849,6.744059186311348,200,4.890459363957597,1
kegg_metabolic/hpy,False,4200,863,6.760414691083428,200,4.866743916570104,1
kegg_metabolic/hsa,False,12168,1917,7.558516743045645,626,6.347417840375587,1
kegg_metabolic/lil,False,6438,1234,7.1180162044653335,326,5.217179902755268,1
kegg_metabolic/lin,False,5444,980,6.887552571664617,222,5.555102040816327,1
kegg_metabolic/lla,False,5056,966,6.873163834212518,224,5.233954451345756,1
kegg_metabolic/lmo,False,5574,1004,6.911747300251674,234,5.551792828685259,1
kegg_metabolic/mac,False,4626,938,6.843749949006225,216,4.931769722814499,1
kegg_metabolic/mge,False,1692,358,5.8805329864007,72,4.726256983240224,1
kegg_metabolic/mja,False,3752,796,6.679599185844383,162,4.71356783919598,1
kegg_metabolic/mka,False,3496,754,6.625392368007956,170,4.636604774535809,1
kegg_metabolic/mle,False,5340,1008,6.915723448631314,254,5.2976190476190474,1
kegg_metabolic/mlo,False,9780,1654,7.4109518755836366,520,5.912938331318017,1
kegg_metabolic/mma,False,4960,1008,6.915723448631314,226,4.920634920634921,1
kegg_metabolic/mmu,False,11772,1863,7.529943370601589,615,6.318840579710145,1
kegg_metabolic/mpe,False,2696,579,6.361302477572996,120,4.656303972366149,1
kegg_metabolic/mpn,False,1794,375,5.926926025970411,72,4.784,1
kegg_metabolic/mpu,False,1868,385,5.953243334287785,77,4.851948051948052,1
kegg_metabolic/mtc,False,8118,1443,7.274479558773871,424,5.625779625779626,1
kegg_metabolic/mth,False,3838,814,6.70196036600254,176,4.714987714987715,1
kegg_metabolic/mtu,False,8512,1509,7.319202458767849,453,5.640821736249172,1
kegg_metabolic/nma,False,5414,1017,6.92461239604856,259,5.3235004916420845,1
kegg_metabolic/nme,False,5412,1020,6.927557906278317,257,5.305882352941176,1
kegg_metabolic/oih,False,7458,1340,7.200424892944957,340,5.565671641791044,1
kegg_metabolic/pab,False,3950,829,6.720220155135295,202,4.764776839565742,1
kegg_metabolic/pae,False,9212,1581,7.365812837209472,466,5.826691967109425,1
kegg_metabolic/pai,False,4778,958,6.86484777797086,227,4.987473903966597,1
kegg_metabolic/pfu,False,4050,814,6.70196036600254,194,4.975429975429975,1
kegg_metabolic/pho,False,3496,733,6.597145701886651,169,4.769440654843111,1
kegg_metabolic/pmu,False,6612,1167,7.062191632286556,351,5.665809768637532,1
kegg_metabolic/rco,False,3652,785,6.665683717782408,186,4.652229299363057,1
kegg_metabolic/rno,False,9822,1646,7.406103381237015,543,5.967193195625759,1
kegg_metabolic/rpr,False,3502,754,6.625392368007956,182,4.644562334217507,1
kegg_metabolic/rso,False,9440,1642,7.403670290012373,478,5.749086479902558,1
kegg_metabolic/sag,False,4430,875,6.774223886357614,197,5.062857142857143,1
kegg_metabolic/sam,False,6012,1073,6.9782137426306985,267,5.602982292637465,1
kegg_metabolic/san,False,4460,880,6.779921907472252,202,5.068181818181818,1
kegg_metabolic/sau,False,6018,1080,6.984716320118266,267,5.572222222222222,1
kegg_metabolic/sav,False,6008,1072,6.977281341630747,265,5.604477611940299,1
kegg_metabolic/sce,False,8212,1378,7.228388451573604,423,5.9593613933236576,1
kegg_metabolic/sco,False,8944,1542,7.340835554123275,479,5.800259403372244,1
kegg_metabolic/sfl,False,9088,1560,7.352441100243583,470,5.825641025641025,1
kegg_metabolic/sme,False,10046,1705,7.4413203897176174,557,5.89208211143695,1
kegg_metabolic/smu,False,4696,911,6.814542897259958,222,5.154774972557629,1
kegg_metabolic/son,False,8010,1417,7.256297239690681,425,5.652787579393084,1
kegg_metabolic/spg,False,4052,822,6.71174039505618,184,4.929440389294404,1
kegg_metabolic/spm,False,4066,820,6.709304340258298,184,4.958536585365854,1
kegg_metabolic/spn,False,4638,892,6.79346613258001,244,5.199551569506727,1
kegg_metabolic/spo,False,6998,1184,7.076653815443951,352,5.910472972972973,1
kegg_metabolic/spr,False,4748,910,6.813444599510896,250,5.217582417582418,1
kegg_metabolic/spy,False,4056,825,6.715383386334681,188,4.916363636363636,1
kegg_metabolic/sso,False,5152,1035,6.942156705699469,279,4.977777777777778,1
kegg_metabolic/stm,False,9176,1563,7.354362330421477,473,5.870761356365963,1
kegg_metabolic/sto,False,4730,973,6.880384082186005,245,4.861253854059609,1
kegg_metabolic/sty,False,8888,1547,7.344072850573066,451,5.745313510019392,1
kegg_metabolic/syn,False,6830,1264,7.142036574706803,342,5.4034810126582276,1
kegg_metabolic/tac,False,3944,768,6.643789733147672,185,5.135416666666667,1
kegg_metabolic/tel,False,6134,1159,7.055312843339752,302,5.292493528904227,1
kegg_metabolic/tma,False,4854,914,6.81783057145415,244,5.310722100656455,1
kegg_metabolic/tpa,False,2598,524,6.261491684321042,105,4.958015267175573,1
kegg_metabolic/tte,False,5230,991,6.898714534329988,248,5.277497477295661,1
kegg_metabolic/tvo,False,4020,778,6.656726524178391,197,5.167095115681234,1
kegg_metabolic/uur,False,1496,321,5.771441123130016,73,4.660436137071651,1
kegg_metabolic/vch,False,8102,1422,7.259819610363186,435,5.6976090014064695,1
kegg_metabolic/wbr,False,4226,775,6.652863029353347,187,5.452903225806452,1
kegg_metabolic/xac,False,8012,1444,7.275172319452771,448,5.5484764542936285,1
kegg_metabolic/xcc,False,8112,1454,7.282073658093465,453,5.579092159559835,1
kegg_metabolic/xfa,False,5812,1092,6.9957661563048505,312,5.322344322344322,1
kegg_metabolic/ype,False,8408,1474,7.295735072749282,445,5.704206241519675,1
kegg_metabolic/ypk,False,8204,1452,7.280697195384741,430,5.650137741046832,1
board_directors/net2m_2002-05-01,False,2260,1217,7.104144092987527,26,1.857025472473295,1
board_directors/net1m_2002-05-01,False,6378,1013,6.920671504248683,49,6.296150049358341,1
board_directors/net2m_2002-06-01,False,2286,1227,7.112327444710911,26,1.863080684596577,1
board_directors/net1m_2002-06-01,False,6470,1021,6.928537818164665,49,6.33692458374143,1
board_directors/net2m_2002-07-01,False,2296,1238,7.121252453244542,26,1.8546042003231018,1
board_directors/net1m_2002-07-01,False,6510,1030,6.937314081223682,49,6.320388349514563,1
board_directors/net2m_2002-08-01,False,2302,1239,7.122059881629142,26,1.857949959644875,1
board_directors/net1m_2002-08-01,False,6464,1029,6.9363427358340495,45,6.281827016520894,1
board_directors/net2m_2002-09-01,False,2316,1245,7.126890808898808,26,1.8602409638554216,1
board_directors/net1m_2002-09-01,False,6606,1035,6.942156705699469,45,6.3826086956521735,1
board_directors/net2m_2002-10-01,False,2356,1265,7.142827401161621,26,1.8624505928853754,1
board_directors/net1m_2002-10-01,False,6650,1051,6.957497370876951,45,6.327307326355852,1
board_directors/net2m_2002-11-01,False,2368,1267,7.144407180321139,17,1.8689818468823993,1
board_directors/net1m_2002-11-01,False,6388,1052,6.9584483932976555,36,6.072243346007604,1
board_directors/net2m_2002-12-01,False,2416,1294,7.165493475060845,18,1.8670788253477588,1
board_directors/net1m_2002-12-01,False,6688,1076,6.98100574072173,36,6.215613382899628,1
board_directors/net2m_2003-01-01,False,2460,1319,7.1846291527173145,19,1.8650492797573919,1
board_directors/net1m_2003-01-01,False,6976,1098,7.001245622069476,36,6.353369763205829,1
board_directors/net2m_2003-02-01,False,2440,1313,7.180069874302796,19,1.8583396801218584,1
board_directors/net1m_2003-02-01,False,6836,1090,6.993932975223189,36,6.271559633027523,1
board_directors/net2m_2003-03-01,False,2424,1306,7.174724309836376,19,1.8560490045941807,1
board_directors/net1m_2003-03-01,False,6782,1084,6.988413181999592,36,6.256457564575646,1
board_directors/net2m_2003-04-01,False,2442,1311,7.1785454837637,19,1.862700228832952,1
board_directors/net1m_2003-04-01,False,6798,1088,6.992096427415888,36,6.248161764705882,1
board_directors/net2m_2003-05-01,False,2458,1320,7.1853870155804165,19,1.862121212121212,1
board_directors/net1m_2003-05-01,False,6832,1095,6.9985096422506015,37,6.239269406392694,1
board_directors/net2m_2003-06-01,False,2472,1322,7.186901020411631,19,1.8698940998487141,1
board_directors/net1m_2003-06-01,False,6906,1097,7.00033446027523,37,6.29535095715588,1
board_directors/net2m_2003-07-01,False,2504,1337,7.198183577101943,19,1.8728496634255796,1
board_directors/net1m_2003-07-01,False,7174,1109,7.011213987350367,37,6.468890892696122,1
board_directors/net2m_2003-08-01,False,2490,1331,7.193685818395112,19,1.8707738542449286,1
board_directors/net1m_2003-08-01,False,7032,1102,7.004881989712859,37,6.381125226860254,1
board_directors/net2m_2003-09-01,False,2488,1330,7.1929342212158,19,1.8706766917293234,1
board_directors/net1m_2003-09-01,False,6858,1099,7.002155954403621,37,6.240218380345769,1
board_directors/net2m_2003-10-01,False,2522,1348,7.206377291472252,19,1.870919881305638,1
board_directors/net1m_2003-10-01,False,6942,1113,7.014814351275545,37,6.237196765498652,1
board_directors/net2m_2003-11-01,False,2558,1368,7.221105098182496,19,1.8698830409356726,1
board_directors/net1m_2003-11-01,False,7184,1132,7.0317412587631285,37,6.3462897526501765,1
board_directors/net2m_2003-12-01,False,2594,1382,7.231287004327616,19,1.8769898697539797,1
board_directors/net1m_2003-12-01,False,7198,1142,7.040536390215956,37,6.302977232924693,1
board_directors/net2m_2004-01-01,False,2606,1386,7.234177179749849,19,1.8802308802308803,1
board_directors/net1m_2004-01-01,False,7208,1145,7.0431599159883405,37,6.2951965065502185,1
board_directors/net2m_2004-02-01,False,2606,1389,7.236339342754344,19,1.8761699064074875,1
board_directors/net1m_2004-02-01,False,7232,1148,7.045776576879511,37,6.299651567944251,1
board_directors/net2m_2004-03-01,False,2638,1405,7.247792581767846,19,1.8775800711743773,1
board_directors/net1m_2004-03-01,False,7290,1160,7.05617528410041,37,6.2844827586206895,1
board_directors/net2m_2004-04-01,False,2630,1406,7.2485040723706105,18,1.8705547652916075,1
board_directors/net1m_2004-04-01,False,7212,1160,7.05617528410041,37,6.2172413793103445,1
board_directors/net2m_2004-05-01,False,2640,1411,7.252053951852814,18,1.8710134656272148,1
board_directors/net1m_2004-05-01,False,7214,1163,7.0587581525186645,37,6.202923473774721,1
board_directors/net2m_2004-06-01,False,2654,1419,7.257707677160043,19,1.8703312191684285,1
board_directors/net1m_2004-06-01,False,7296,1171,7.065613363597717,37,6.230572160546542,1
board_directors/net2m_2004-07-01,False,2672,1429,7.264730177929867,19,1.8698390482855143,1
board_directors/net1m_2004-07-01,False,7380,1179,7.072421900537371,37,6.259541984732825,1
board_directors/net2m_2004-08-01,False,2672,1423,7.260522598089852,19,1.8777231201686577,1
board_directors/net1m_2004-08-01,False,7356,1173,7.067319848653476,37,6.271099744245524,1
board_directors/net2m_2004-09-01,False,2678,1430,7.265429723253953,19,1.8727272727272728,1
board_directors/net1m_2004-09-01,False,7340,1180,7.07326971745971,36,6.220338983050848,1
board_directors/net2m_2004-10-01,False,2690,1434,7.2682230211595655,19,1.8758716875871688,1
board_directors/net1m_2004-10-01,False,7342,1183,7.075808863978387,36,6.20625528317836,1
board_directors/net2m_2004-11-01,False,2708,1439,7.271703706887368,19,1.881862404447533,1
board_directors/net1m_2004-11-01,False,7396,1187,7.079184394609668,36,6.230834035383319,1
board_directors/net2m_2004-12-01,False,2722,1446,7.27655640271871,19,1.8824343015214384,1
board_directors/net1m_2004-12-01,False,7534,1194,7.085064293952548,36,6.309882747068677,1
board_directors/net2m_2005-01-01,False,2738,1450,7.27931883541462,19,1.8882758620689655,1
board_directors/net1m_2005-01-01,False,7588,1198,7.088408778675395,36,6.333889816360601,1
board_directors/net2m_2005-02-01,False,2732,1446,7.27655640271871,19,1.8893499308437067,1
board_directors/net1m_2005-02-01,False,7384,1191,7.0825485693553,36,6.19983207388749,1
board_directors/net2m_2005-03-01,False,2758,1466,7.290292882446597,19,1.8813096862210095,1
board_directors/net1m_2005-03-01,False,7430,1207,7.095893221097532,36,6.155758077879039,1
board_directors/net2m_2005-04-01,False,2784,1482,7.301147805856032,19,1.8785425101214575,1
board_directors/net1m_2005-04-01,False,7456,1219,7.105786129481271,36,6.116488925348646,1
board_directors/net2m_2005-05-01,False,2766,1476,7.297091005160418,19,1.8739837398373984,1
board_directors/net1m_2005-05-01,False,7162,1212,7.10002716662926,36,5.909240924092409,1
board_directors/net2m_2005-06-01,False,2796,1487,7.304515946460155,19,1.8802958977807667,1
board_directors/net1m_2005-06-01,False,7156,1219,7.105786129481271,36,5.870385561936013,1
board_directors/net2m_2005-07-01,False,2874,1529,7.332369205929062,19,1.8796599084368868,1
board_directors/net1m_2005-07-01,False,7456,1256,7.135687347028144,35,5.936305732484076,1
board_directors/net2m_2005-08-01,False,2884,1533,7.334981878871814,19,1.8812785388127853,1
board_directors/net1m_2005-08-01,False,7426,1259,7.138073034044347,29,5.898332009531374,1
board_directors/net2m_2005-09-01,False,2906,1543,7.341483852363161,19,1.8833441348023332,1
board_directors/net1m_2005-09-01,False,7392,1266,7.143617602704121,29,5.838862559241706,1
board_directors/net2m_2005-10-01,False,2986,1581,7.365812837209472,19,1.8886780518659076,1
board_directors/net1m_2005-10-01,False,7636,1298,7.168579897264035,29,5.882896764252696,1
board_directors/net2m_2005-11-01,False,3016,1600,7.3777589082278725,19,1.885,1
board_directors/net1m_2005-11-01,False,7666,1312,7.179307969504034,30,5.842987804878049,1
board_directors/net2m_2005-12-01,False,3022,1600,7.3777589082278725,19,1.88875,1
board_directors/net1m_2005-12-01,False,7612,1310,7.177782416195197,29,5.810687022900764,1
board_directors/net2m_2006-01-01,False,3046,1610,7.383989457978509,19,1.8919254658385094,1
board_directors/net1m_2006-01-01,False,7624,1316,7.182352111885263,29,5.793313069908814,1
board_directors/net2m_2006-02-01,False,3082,1624,7.392647520721623,19,1.8977832512315271,1
board_directors/net1m_2006-02-01,False,7616,1323,7.187657164114956,29,5.756613756613756,1
board_directors/net2m_2006-03-01,False,3116,1646,7.406103381237015,19,1.8930741190765492,1
board_directors/net1m_2006-03-01,False,7762,1341,7.201170883281678,29,5.788217747949291,1
board_directors/net2m_2006-04-01,False,3154,1671,7.421177528595393,19,1.8874925194494314,1
board_directors/net1m_2006-04-01,False,7862,1363,7.217443431696533,29,5.768158473954512,1
board_directors/net2m_2006-05-01,False,3170,1681,7.427144133408616,19,1.885782272456871,1
board_directors/net1m_2006-05-01,False,7890,1371,7.223295679562314,29,5.75492341356674,1
board_directors/net2m_2006-06-01,False,3202,1694,7.434847875211999,19,1.8902007083825265,1
board_directors/net1m_2006-06-01,False,7798,1378,7.228388451573604,29,5.6589259796806965,1
board_directors/net2m_2006-07-01,False,3242,1716,7.447751280047908,19,1.8892773892773893,1
board_directors/net1m_2006-07-01,False,7818,1397,7.242082359256962,30,5.596277738010022,1
board_directors/net2m_2006-08-01,False,3296,1734,7.458186157340487,19,1.9008073817762399,1
board_directors/net1m_2006-08-01,False,8054,1414,7.254177846456518,31,5.6958981612446955,1
board_directors/net2m_2006-09-01,False,3330,1744,7.463936604468925,19,1.9094036697247707,1
board_directors/net1m_2006-09-01,False,8098,1421,7.259116128097101,31,5.698803659394793,1
board_directors/net2m_2006-10-01,False,3394,1772,7.4798641311650265,19,1.9153498871331829,1
board_directors/net1m_2006-10-01,False,8442,1447,7.277247726631484,40,5.834139599170698,1
board_directors/net2m_2006-11-01,False,3452,1796,7.493317248862145,19,1.9220489977728286,1
board_directors/net1m_2006-11-01,False,8624,1468,7.291656209174461,40,5.874659400544959,1
board_directors/net2m_2006-12-01,False,3468,1800,7.495541943884256,15,1.9266666666666667,1
board_directors/net1m_2006-12-01,False,8556,1471,7.293697720601438,40,5.816451393609789,1
board_directors/net2m_2007-01-01,False,3532,1835,7.51479976048867,15,1.9247956403269755,1
board_directors/net1m_2007-01-01,False,8720,1499,7.312553498102598,40,5.817211474316211,1
board_directors/net2m_2007-02-01,False,3542,1840,7.517520850603031,15,1.925,1
board_directors/net1m_2007-02-01,False,8744,1503,7.315218389752975,40,5.817697937458417,1
board_directors/net2m_2007-03-01,False,3572,1854,7.5251007461258,15,1.9266450916936353,1
board_directors/net1m_2007-03-01,False,8796,1513,7.321849713788356,40,5.813615333773959,1
board_directors/net2m_2007-04-01,False,3624,1883,7.5406215286571525,15,1.9245884227296868,1
board_directors/net1m_2007-04-01,False,8866,1535,7.336285660021297,40,5.775895765472312,1
board_directors/net2m_2007-05-01,False,3658,1899,7.549082710812286,15,1.9262769878883623,1
board_directors/net1m_2007-05-01,False,8882,1546,7.343426229147367,40,5.745148771021992,1
board_directors/net2m_2007-06-01,False,3670,1900,7.549609165154532,15,1.931578947368421,1
board_directors/net1m_2007-06-01,False,8858,1544,7.342131730584722,35,5.737046632124352,1
board_directors/net2m_2007-07-01,False,3682,1892,7.545389749611823,15,1.9460887949260042,1
board_directors/net1m_2007-07-01,False,8826,1536,7.336936913707618,35,5.74609375,1
board_directors/net2m_2007-08-01,False,3704,1892,7.545389749611823,15,1.9577167019027484,1
board_directors/net1m_2007-08-01,False,8832,1534,7.335633981927201,32,5.757496740547588,1
board_directors/net2m_2007-09-01,False,3694,1886,7.542213463193403,16,1.9586426299045598,1
board_directors/net1m_2007-09-01,False,8752,1528,7.331714969726466,31,5.727748691099476,1
board_directors/net2m_2007-10-01,False,3708,1886,7.542213463193403,16,1.9660657476139978,1
board_directors/net1m_2007-10-01,False,8782,1526,7.330405211844402,31,5.754914809960682,1
board_directors/net2m_2007-11-01,False,3704,1885,7.541683099882111,16,1.9649867374005305,1
board_directors/net1m_2007-11-01,False,8592,1522,7.3277805384216315,31,5.645203679369251,1
board_directors/net2m_2007-12-01,False,3734,1888,7.543273346705446,16,1.9777542372881356,1
board_directors/net1m_2007-12-01,False,8742,1521,7.327123292259293,35,5.747534516765286,1
board_directors/net2m_2008-01-01,False,3762,1888,7.543273346705446,14,1.992584745762712,1
board_directors/net1m_2008-01-01,False,8648,1518,7.325148957955575,36,5.696969696969697,1
board_directors/net2m_2008-02-01,False,3786,1896,7.547501682814967,14,1.9968354430379747,1
board_directors/net1m_2008-02-01,False,8808,1527,7.3310603052186325,42,5.768172888015717,1
board_directors/net2m_2008-03-01,False,3774,1897,7.5480289699350145,14,1.9894570374275171,1
board_directors/net1m_2008-03-01,False,8672,1525,7.329749689041512,42,5.68655737704918,1
board_directors/net2m_2008-04-01,False,3784,1908,7.553810852008231,14,1.9832285115303983,1
board_directors/net1m_2008-04-01,False,8688,1535,7.336285660021297,42,5.659934853420196,1
board_directors/net2m_2008-05-01,False,3794,1915,7.557472901614746,14,1.981201044386423,1
board_directors/net1m_2008-05-01,False,8716,1541,7.340186835320115,43,5.656067488643738,1
board_directors/net2m_2008-06-01,False,3828,1930,7.5652752818989315,14,1.9834196891191709,1
board_directors/net1m_2008-06-01,False,8828,1554,7.348587530927593,44,5.680823680823681,1
board_directors/net2m_2008-07-01,False,3792,1922,7.561121589530238,14,1.9729448491155046,1
board_directors/net1m_2008-07-01,False,8656,1546,7.343426229147367,37,5.598965071151358,1
board_directors/net2m_2008-08-01,False,3778,1917,7.558516743045645,14,1.9707876890975482,1
board_directors/net1m_2008-08-01,False,8532,1542,7.340835554123275,36,5.533073929961089,1
board_directors/net2m_2008-09-01,False,3736,1892,7.545389749611823,12,1.974630021141649,1
board_directors/net1m_2008-09-01,False,8272,1518,7.325148957955575,36,5.449275362318841,1
board_directors/net2m_2008-10-01,False,3740,1896,7.547501682814967,12,1.9725738396624473,1
board_directors/net1m_2008-10-01,False,8286,1522,7.3277805384216315,36,5.444152431011826,1
board_directors/net2m_2008-11-01,False,3744,1892,7.545389749611823,11,1.9788583509513742,1
board_directors/net1m_2008-11-01,False,8332,1520,7.326465613840322,36,5.481578947368421,1
board_directors/net2m_2008-12-01,False,3742,1891,7.544861068658458,11,1.9788471708090958,1
board_directors/net1m_2008-12-01,False,8320,1519,7.325807502595773,36,5.477287689269256,1
board_directors/net2m_2009-01-01,False,3744,1898,7.5485559791698735,11,1.9726027397260273,1
board_directors/net1m_2009-01-01,False,8324,1526,7.330405211844402,36,5.45478374836173,1
board_directors/net2m_2009-02-01,False,3720,1885,7.541683099882111,11,1.973474801061008,1
board_directors/net1m_2009-02-01,False,8220,1514,7.322510433997394,37,5.4293262879788635,1
board_directors/net2m_2009-03-01,False,3730,1888,7.543273346705446,11,1.9756355932203389,1
board_directors/net1m_2009-03-01,False,8278,1517,7.324489979348532,37,5.4568226763348715,1
